17.03.2017 22:55;18.03.2017 08:02;99%;09:07;;Drank coffee:Drank tea;;10528
18.03.2017 22:26;19.03.2017 07:21;89%;08:54;;Drank tea;;302
20.03.2017 00:02;20.03.2017 07:20;79%;07:18;;Drank coffee:Drank tea;;2750
20.03.2017 23:35;21.03.2017 07:16;88%;07:41;;Drank coffee:Drank tea;;3695
21.03.2017 23:20;22.03.2017 06:21;79%;07:01;;Drank coffee:Drank tea;;1913
22.03.2017 22:02;23.03.2017 05:15;72%;07:12;;Drank tea:Worked out;;7155
23.03.2017 22:20;24.03.2017 05:41;76%;07:21;;Drank coffee:Drank tea:Worked out;;7810
25.03.2017 23:19;26.03.2017 07:16;100%;07:56;;Drank coffee:Drank tea;;3549
26.03.2017 22:03;27.03.2017 05:33;83%;07:29;;Drank coffee:Drank tea:Worked out;;3554
27.03.2017 21:19;28.03.2017 05:42;78%;08:22;;Drank tea:Worked out;;7562
28.03.2017 22:29;29.03.2017 05:41;78%;07:11;;Drank coffee:Drank tea:Worked out;;7823
29.03.2017 22:29;30.03.2017 06:04;79%;07:34;;Drank coffee:Drank tea:Worked out;;7708
30.03.2017 22:42;31.03.2017 07:33;93%;08:51;;Drank coffee:Drank tea:Worked out;;8615
01.04.2017 02:10;01.04.2017 08:37;80%;06:27;;Drank coffee:Drank tea;;9461
01.04.2017 21:22;02.04.2017 07:16;95%;09:54;;Drank tea;;4595
02.04.2017 22:01;03.04.2017 06:20;90%;08:19;;Drank coffee:Drank tea:Worked out;;2835
03.04.2017 21:58;04.04.2017 06:01;92%;08:03;;Drank tea;;1898
04.04.2017 22:01;05.04.2017 06:11;81%;08:09;;Drank tea:Worked out;;8396
05.04.2017 23:45;06.04.2017 06:20;73%;06:35;;Drank coffee:Drank tea:Worked out;;7948
06.04.2017 23:12;07.04.2017 06:20;68%;07:07;;Drank coffee:Drank tea:Worked out;;14408
08.04.2017 00:00;08.04.2017 07:30;75%;07:29;;Drank coffee:Drank tea:Worked out;;8646
10.04.2017 00:52;10.04.2017 06:32;65%;05:40;;Drank coffee;;771
10.04.2017 22:21;11.04.2017 05:41;70%;07:19;;Drank tea:Worked out;;11355
11.04.2017 06:03;11.04.2017 06:31;6%;00:27;;;;0
11.04.2017 22:39;12.04.2017 05:55;67%;07:16;;;;4153
12.04.2017 21:42;13.04.2017 06:54;74%;09:11;;Drank tea;;1318
13.04.2017 23:52;14.04.2017 08:05;83%;08:12;;Drank coffee:Drank tea;;889
14.04.2017 21:45;15.04.2017 07:52;88%;10:07;;Drank tea;;4787
15.04.2017 23:23;16.04.2017 07:05;73%;07:42;;Drank tea;;4581
17.04.2017 00:06;17.04.2017 07:51;83%;07:44;;Drank coffee:Drank tea;;1510
17.04.2017 22:12;18.04.2017 05:54;66%;07:41;;Drank coffee:Drank tea;;780
18.04.2017 22:43;19.04.2017 06:20;59%;07:36;;Drank coffee:Drank tea:Worked out;;6284
19.04.2017 21:39;20.04.2017 05:30;75%;07:51;;;;8213
20.04.2017 22:15;21.04.2017 05:41;75%;07:26;;Drank coffee:Drank tea:Worked out;;7905
21.04.2017 22:36;22.04.2017 07:46;83%;09:09;;Drank coffee:Drank tea:Worked out;;8072
23.04.2017 00:53;23.04.2017 08:38;86%;07:44;;Drank coffee:Drank tea;;2666
23.04.2017 22:31;24.04.2017 06:31;75%;07:59;;Drank coffee;;3042
24.04.2017 23:07;25.04.2017 06:34;72%;07:27;;Drank coffee:Drank tea:Worked out;;10319
25.04.2017 22:20;26.04.2017 06:20;85%;08:00;;Drank coffee:Drank tea:Worked out;;8358
26.04.2017 22:25;27.04.2017 06:32;68%;08:06;;Drank coffee:Drank tea:Worked out;;7337
27.04.2017 22:48;28.04.2017 06:40;64%;07:51;;Drank coffee:Drank tea:Worked out;;6551
28.04.2017 23:39;29.04.2017 08:17;90%;08:37;;Drank coffee:Drank tea:Stressful day;;3357
29.04.2017 23:39;30.04.2017 07:23;74%;07:43;;Drank coffee:Drank tea;;2668
30.04.2017 22:28;01.05.2017 06:16;72%;07:47;;Drank coffee:Drank tea:Worked out;;7491
01.05.2017 22:00;02.05.2017 06:17;74%;08:16;;Drank coffee:Drank tea:Worked out;;11475
02.05.2017 21:47;03.05.2017 06:04;77%;08:16;;Drank coffee:Drank tea:Worked out;;4810
03.05.2017 22:59;04.05.2017 06:20;59%;07:21;;Drank coffee:Drank tea:Worked out;;6932
04.05.2017 22:37;05.05.2017 06:10;73%;07:32;;Drank coffee:Drank tea:Worked out;;5954
06.05.2017 00:25;06.05.2017 07:45;83%;07:20;;Drank coffee:Drank tea:Worked out;;11070
07.05.2017 21:51;08.05.2017 06:10;81%;08:18;;Drank coffee;;4310
08.05.2017 22:28;09.05.2017 06:11;66%;07:43;;Drank coffee:Drank tea:Worked out;;8598
09.05.2017 23:33;10.05.2017 06:03;64%;06:29;;Drank coffee:Drank tea:Worked out;;6073
10.05.2017 06:04;10.05.2017 07:45;18%;01:40;;;;0
10.05.2017 22:43;11.05.2017 06:16;82%;07:32;;Drank coffee:Drank tea;;2854
11.05.2017 21:52;12.05.2017 06:40;95%;08:47;;Drank coffee:Drank tea:Worked out;;4280
13.05.2017 00:42;13.05.2017 07:41;73%;06:59;;Drank coffee:Drank tea:Worked out;;4068
14.05.2017 00:04;14.05.2017 08:11;73%;08:06;;Drank tea;;3298
14.05.2017 21:57;15.05.2017 06:20;77%;08:22;;Drank coffee:Drank tea;;3958
15.05.2017 22:55;16.05.2017 06:30;75%;07:34;;Drank coffee:Drank tea:Worked out;;7661
16.05.2017 22:41;17.05.2017 06:17;73%;07:36;;Drank tea;;1865
17.05.2017 22:44;18.05.2017 06:40;90%;07:56;;Drank coffee:Drank tea:Worked out;;6764
18.05.2017 23:17;19.05.2017 06:27;88%;07:10;;Drank coffee:Drank tea:Stressful day:Worked out;;82
20.05.2017 01:04;20.05.2017 08:56;73%;07:52;;Drank coffee:Drank tea:Worked out;;5606
22.05.2017 22:29;23.05.2017 07:35;90%;09:06;;Drank tea:Worked out;;8858
24.05.2017 00:14;24.05.2017 07:46;70%;07:32;;Drank coffee:Worked out;;14276
24.05.2017 22:09;25.05.2017 06:37;82%;08:28;;Drank tea:Worked out;;3884
25.05.2017 22:19;26.05.2017 06:24;73%;08:04;;Drank tea:Worked out;;4565
28.05.2017 00:18;28.05.2017 08:01;81%;07:43;;Drank coffee:Worked out;;3770
28.05.2017 22:37;29.05.2017 06:18;75%;07:41;;Drank coffee;;1450
29.05.2017 22:28;30.05.2017 06:11;88%;07:42;;Drank coffee:Stressful day:Worked out;;7711
30.05.2017 21:59;31.05.2017 06:20;75%;08:21;;Ate late:Drank coffee:Worked out;;6430
31.05.2017 22:26;01.06.2017 05:45;86%;07:19;;Drank coffee:Drank tea:Worked out;;6964
01.06.2017 22:59;02.06.2017 06:40;80%;07:41;;Drank coffee:Drank tea:Worked out;;4562
02.06.2017 22:05;03.06.2017 06:11;69%;08:05;;Drank coffee:Drank tea;;1867
03.06.2017 21:56;04.06.2017 07:13;72%;09:16;;Drank coffee:Worked out;;8205
04.06.2017 23:14;05.06.2017 06:21;67%;07:06;;Drank coffee;;6705
05.06.2017 22:30;06.06.2017 06:17;74%;07:47;;Drank coffee:Worked out;;7820
06.06.2017 21:38;07.06.2017 05:53;76%;08:14;;Drank coffee:Drank tea:Stressful day:Worked out;;5391
07.06.2017 22:54;08.06.2017 06:34;41%;07:40;;Drank coffee:Drank tea:Worked out;;10542
08.06.2017 21:47;09.06.2017 06:17;70%;08:30;;Drank tea;;255
10.06.2017 00:07;10.06.2017 07:55;67%;07:47;;;;10427
11.06.2017 22:18;12.06.2017 06:10;78%;07:52;;;;6507
12.06.2017 21:44;13.06.2017 06:17;93%;08:32;;;;10373
13.06.2017 22:18;14.06.2017 06:12;74%;07:54;;;;9204
14.06.2017 22:34;15.06.2017 06:13;68%;07:38;;;;5027
15.06.2017 22:19;16.06.2017 06:07;76%;07:48;;;;7106
18.06.2017 05:01;18.06.2017 07:34;31%;02:33;;;;12153
18.06.2017 07:35;18.06.2017 08:09;7%;00:34;;;;804
18.06.2017 22:22;19.06.2017 06:02;66%;07:39;;;;5251
19.06.2017 22:57;20.06.2017 06:24;70%;07:26;;;;6672
20.06.2017 22:31;21.06.2017 06:15;77%;07:43;;;;7007
21.06.2017 06:16;21.06.2017 07:03;10%;00:47;;;;0
21.06.2017 22:32;22.06.2017 06:10;72%;07:37;;;;4898
22.06.2017 23:37;23.06.2017 06:38;59%;07:00;;;;7064
23.06.2017 23:26;24.06.2017 07:11;74%;07:44;;;;114
25.06.2017 22:08;26.06.2017 06:18;83%;08:10;;;;3403
26.06.2017 21:24;27.06.2017 06:15;90%;08:51;;;;6043
27.06.2017 21:52;28.06.2017 06:33;86%;08:41;;;;8946
28.06.2017 21:53;29.06.2017 06:21;69%;08:28;;;;7778
29.06.2017 22:32;30.06.2017 06:33;77%;08:00;;;;5510
03.07.2017 00:31;03.07.2017 07:44;81%;07:12;;;;17770
03.07.2017 22:37;04.07.2017 06:18;73%;07:41;;;;10604
04.07.2017 22:07;05.07.2017 05:55;74%;07:48;;;;7474
05.07.2017 21:48;06.07.2017 05:43;66%;07:55;;;;6430
06.07.2017 22:33;07.07.2017 06:31;73%;07:57;;;;11076
09.07.2017 22:36;10.07.2017 05:59;70%;07:22;;;;12647
10.07.2017 22:25;11.07.2017 06:01;74%;07:35;;;;4260
11.07.2017 21:39;12.07.2017 06:06;65%;08:26;;;;5504
12.07.2017 23:12;13.07.2017 06:25;67%;07:13;;;;6915
13.07.2017 22:30;14.07.2017 06:45;81%;08:14;;;;3919
15.07.2017 01:10;15.07.2017 07:54;78%;06:43;;;;5342
16.07.2017 02:12;16.07.2017 07:53;69%;05:40;;;;3739
16.07.2017 22:08;17.07.2017 06:25;70%;08:17;;;;5925
17.07.2017 22:51;18.07.2017 06:17;71%;07:26;;;;4840
18.07.2017 22:00;19.07.2017 06:39;84%;08:39;;;;5157
19.07.2017 21:45;20.07.2017 05:55;87%;08:09;;;;4336
22.07.2017 01:06;22.07.2017 07:54;68%;06:48;;;;135
22.07.2017 23:13;23.07.2017 07:10;78%;07:57;;;;5579
23.07.2017 21:57;24.07.2017 05:49;84%;07:51;;;;3901
25.07.2017 05:34;25.07.2017 05:55;5%;00:21;;;;6485
25.07.2017 22:04;26.07.2017 05:48;87%;07:43;;;;5451
26.07.2017 22:29;27.07.2017 06:05;74%;07:35;;;;2899
27.07.2017 21:53;28.07.2017 05:50;51%;07:57;;;;1552
28.07.2017 23:29;29.07.2017 06:22;38%;06:53;;;;5221
29.07.2017 22:00;30.07.2017 06:50;72%;08:49;;;;3834
30.07.2017 23:20;31.07.2017 06:33;89%;07:12;;;;1018
31.07.2017 22:39;01.08.2017 06:19;82%;07:39;;;;1837
01.08.2017 23:15;02.08.2017 06:10;77%;06:54;;;;893
02.08.2017 22:32;03.08.2017 06:06;81%;07:33;;;;5280
03.08.2017 23:14;04.08.2017 06:32;80%;07:18;;;;3584
04.08.2017 22:59;05.08.2017 07:31;76%;08:31;;;;1114
05.08.2017 23:37;06.08.2017 07:38;81%;08:00;;;;5152
06.08.2017 23:03;07.08.2017 08:12;99%;09:08;;;;3045
07.08.2017 23:14;08.08.2017 07:41;73%;08:26;;;;2429
08.08.2017 22:34;09.08.2017 06:05;81%;07:31;;;;7187
09.08.2017 23:22;10.08.2017 05:53;59%;06:30;;;;4488
12.08.2017 22:58;13.08.2017 06:40;79%;07:42;;;;5541
13.08.2017 22:46;14.08.2017 05:51;58%;07:04;;;;6246
14.08.2017 22:32;15.08.2017 05:51;67%;07:18;;;;7940
15.08.2017 21:56;16.08.2017 06:30;83%;08:34;;;;5029
16.08.2017 22:01;17.08.2017 05:29;81%;07:27;;;;9185
17.08.2017 20:36;18.08.2017 04:53;35%;08:16;;;;7581
25.08.2017 23:37;26.08.2017 06:38;30%;07:00;;;;10605
27.08.2017 22:15;28.08.2017 07:00;94%;08:44;;;;13476
28.08.2017 22:03;29.08.2017 07:20;82%;09:17;;;;3921
30.08.2017 23:01;31.08.2017 06:38;74%;07:37;;;;3332
31.08.2017 23:01;01.09.2017 07:16;81%;08:15;;;;3001
01.09.2017 22:33;02.09.2017 07:38;89%;09:04;;;;7268
03.09.2017 00:46;03.09.2017 08:08;81%;07:21;;;;4835
03.09.2017 23:07;04.09.2017 07:22;84%;08:14;;;;3230
04.09.2017 22:49;05.09.2017 06:07;59%;07:17;;;;1333
05.09.2017 22:38;06.09.2017 06:08;81%;07:30;;;;8922
06.09.2017 22:02;07.09.2017 06:02;79%;07:59;;;;5095
07.09.2017 22:26;08.09.2017 06:05;77%;07:39;;;;5470
09.09.2017 21:24;10.09.2017 06:13;74%;08:48;;;;2257
11.09.2017 22:39;12.09.2017 06:06;56%;07:27;;;;12094
12.09.2017 22:03;13.09.2017 06:08;86%;08:04;;;;6059
13.09.2017 23:43;14.09.2017 06:32;55%;06:48;;;;6075
14.09.2017 22:06;15.09.2017 06:05;79%;07:59;;;;4400
16.09.2017 00:18;16.09.2017 08:51;91%;08:33;;;;4880
17.09.2017 22:50;18.09.2017 06:32;71%;07:41;;;;7213
18.09.2017 22:19;19.09.2017 06:04;69%;07:44;;;;3640
19.09.2017 22:16;20.09.2017 06:04;76%;07:47;;;;5184
20.09.2017 22:04;21.09.2017 06:06;65%;08:02;;;;4443
21.09.2017 22:23;22.09.2017 06:07;72%;07:44;;;;5242
24.09.2017 21:44;25.09.2017 05:57;80%;08:13;;;;5142
25.09.2017 22:17;26.09.2017 06:19;73%;08:01;;;;5050
26.09.2017 23:01;27.09.2017 05:49;66%;06:47;;;;1706
27.09.2017 22:06;28.09.2017 06:08;83%;08:02;;;;10076
28.09.2017 23:36;29.09.2017 06:41;75%;07:04;;;;5320
29.09.2017 23:14;30.09.2017 08:00;80%;08:46;;;;2809
01.10.2017 00:03;01.10.2017 07:36;79%;07:33;;;;6235
01.10.2017 21:44;02.10.2017 06:05;69%;08:21;;;;2757
02.10.2017 22:55;03.10.2017 06:00;76%;07:05;;;;5551
03.10.2017 21:41;04.10.2017 06:25;96%;08:44;;;;3729
04.10.2017 22:44;05.10.2017 06:05;75%;07:20;;;;7101
05.10.2017 21:24;06.10.2017 04:37;76%;07:13;;;;4906
06.10.2017 22:56;07.10.2017 07:44;55%;08:47;;;;4507
07.10.2017 21:57;08.10.2017 08:05;71%;10:07;;;;1588
09.10.2017 22:27;10.10.2017 06:10;79%;07:42;;;;3951
10.10.2017 22:23;11.10.2017 06:00;80%;07:36;;;;5912
11.10.2017 22:32;12.10.2017 06:10;71%;07:38;;;;5314
12.10.2017 22:22;13.10.2017 06:37;79%;08:14;;;;3240
13.10.2017 23:03;14.10.2017 08:15;88%;09:11;;;;356
14.10.2017 22:58;15.10.2017 07:24;80%;08:25;;;;388
15.10.2017 22:47;16.10.2017 05:56;69%;07:09;;;;4287
16.10.2017 21:51;17.10.2017 06:01;74%;08:09;;;;7129
17.10.2017 21:41;18.10.2017 06:02;78%;08:21;;;;3342
19.10.2017 00:01;19.10.2017 06:02;60%;06:00;;;;4074
19.10.2017 21:13;20.10.2017 06:14;100%;09:00;;;;907
21.10.2017 00:05;21.10.2017 07:57;89%;07:51;;;;5899
22.10.2017 00:25;22.10.2017 07:45;79%;07:20;;;;71
22.10.2017 21:50;23.10.2017 06:00;82%;08:10;;;;5210
23.10.2017 22:18;24.10.2017 06:01;65%;07:42;;;;6636
24.10.2017 22:15;25.10.2017 06:06;83%;07:51;;;;5355
25.10.2017 21:55;26.10.2017 06:00;65%;08:05;;;;4119
27.10.2017 01:50;27.10.2017 06:51;59%;05:01;;;;5364
28.10.2017 22:51;29.10.2017 07:51;91%;09:00;;;;1097
29.10.2017 22:26;30.10.2017 06:00;78%;07:34;;;;1430
30.10.2017 22:52;31.10.2017 05:43;62%;06:51;;;;7603
31.10.2017 23:29;01.11.2017 05:02;49%;05:33;;;;9304
02.11.2017 21:25;03.11.2017 06:21;74%;08:56;;;;5051
03.11.2017 23:23;04.11.2017 07:26;89%;08:02;;;;787
05.11.2017 22:30;06.11.2017 06:05;70%;07:35;;;;5504
06.11.2017 22:08;07.11.2017 05:58;75%;07:49;;;;3709
07.11.2017 21:01;08.11.2017 05:45;90%;08:43;;;;144
08.11.2017 23:11;09.11.2017 06:30;76%;07:18;;;;6094
09.11.2017 22:04;10.11.2017 07:15;96%;09:11;;;;847
10.11.2017 23:29;11.11.2017 07:21;83%;07:51;;;;5919
11.11.2017 23:06;12.11.2017 07:18;84%;08:11;;;;1751
12.11.2017 23:39;13.11.2017 08:30;79%;08:50;;;;3789
14.11.2017 21:16;15.11.2017 06:50;93%;09:34;;;;52
15.11.2017 21:23;16.11.2017 06:51;85%;09:27;;;;27
16.11.2017 22:33;17.11.2017 06:07;80%;07:34;;;;430
17.11.2017 23:08;18.11.2017 07:20;91%;08:11;;;;3281
19.11.2017 21:58;20.11.2017 06:02;82%;08:04;;;;4153
20.11.2017 22:26;21.11.2017 06:00;86%;07:33;;;;6494
21.11.2017 22:26;22.11.2017 05:57;68%;07:31;;;;9426
22.11.2017 22:34;23.11.2017 06:01;80%;07:26;;;;7565
23.11.2017 22:56;24.11.2017 06:30;80%;07:33;;;;5735
25.11.2017 23:14;26.11.2017 08:19;100%;09:05;;;;5116
26.11.2017 22:10;27.11.2017 06:05;63%;07:55;;;;27
27.11.2017 22:36;28.11.2017 05:58;73%;07:22;;;;0
28.11.2017 22:54;29.11.2017 06:09;80%;07:14;;;;6417
29.11.2017 22:33;30.11.2017 06:26;83%;07:52;;;;0
30.11.2017 20:54;01.12.2017 05:55;77%;09:01;;;;0
03.12.2017 23:10;04.12.2017 06:15;63%;07:05;;;;3400
04.12.2017 21:20;05.12.2017 05:50;70%;08:29;;;;6015
05.12.2017 22:56;06.12.2017 06:15;68%;07:19;;;;3179
06.12.2017 21:56;07.12.2017 05:50;63%;07:53;;;;6346
07.12.2017 22:04;08.12.2017 06:31;82%;08:27;;;;218
09.12.2017 23:39;10.12.2017 08:15;95%;08:35;;;;0
10.12.2017 22:16;11.12.2017 06:06;70%;07:49;;;;96
11.12.2017 21:47;12.12.2017 05:57;68%;08:09;;;;7339
12.12.2017 22:09;13.12.2017 05:55;72%;07:45;;;;6970
14.12.2017 22:47;15.12.2017 05:51;60%;07:04;;;;1566
17.12.2017 21:35;18.12.2017 06:08;80%;08:33;;;;5184
18.12.2017 21:39;19.12.2017 06:05;79%;08:26;;;;75
19.12.2017 22:05;20.12.2017 06:25;79%;08:20;;;;3088
20.12.2017 21:30;21.12.2017 05:52;59%;08:22;;;;4553
21.12.2017 22:10;22.12.2017 06:55;75%;08:44;;;;1306
26.12.2017 21:19;27.12.2017 07:55;97%;10:35;;;;373
29.12.2017 00:06;29.12.2017 07:57;75%;07:50;;;;5168
29.12.2017 22:00;30.12.2017 08:08;75%;10:08;;;;61
01.01.2018 21:30;02.01.2018 05:56;81%;08:25;;;;2544
02.01.2018 22:31;03.01.2018 05:48;76%;07:17;;;;475
03.01.2018 20:28;04.01.2018 03:40;0%;00:00;;;;47
04.01.2018 22:19;05.01.2018 07:25;91%;09:05;;;;5064
06.01.2018 23:13;07.01.2018 08:00;86%;08:46;;;;2101
07.01.2018 22:09;08.01.2018 06:10;83%;08:01;;;;1334
08.01.2018 22:53;09.01.2018 05:45;77%;06:51;;;;2262
09.01.2018 22:22;10.01.2018 06:23;90%;08:01;;;;4529
10.01.2018 21:31;11.01.2018 05:10;71%;07:38;;;;6224
11.01.2018 21:54;12.01.2018 05:01;70%;07:06;;;;47
12.01.2018 21:50;13.01.2018 07:38;70%;09:48;;;;6296
13.01.2018 22:07;14.01.2018 07:09;64%;09:02;;;;2405
14.01.2018 22:02;15.01.2018 05:50;73%;07:48;;;;9237
15.01.2018 22:45;16.01.2018 06:00;79%;07:15;;;;2818
16.01.2018 22:09;17.01.2018 06:01;71%;07:51;;;;5752
17.01.2018 22:45;18.01.2018 06:12;84%;07:27;;;;6631
18.01.2018 22:46;19.01.2018 06:48;59%;08:02;;;;9516
19.01.2018 22:21;20.01.2018 08:22;71%;10:01;;;;4454
20.01.2018 23:44;21.01.2018 07:01;67%;07:17;;;;7253
21.01.2018 22:04;22.01.2018 06:01;84%;07:56;;;;22
22.01.2018 23:15;23.01.2018 06:00;66%;06:44;;;;2334
23.01.2018 21:41;24.01.2018 06:00;73%;08:18;;;;2867
24.01.2018 20:58;25.01.2018 06:02;84%;09:03;;;;4881
25.01.2018 23:17;26.01.2018 06:00;72%;06:43;;;;2149
26.01.2018 22:13;27.01.2018 07:20;92%;09:07;;;;1720
28.01.2018 01:21;28.01.2018 08:49;81%;07:27;;;;6518
28.01.2018 21:30;29.01.2018 05:00;69%;07:29;;;;29
29.01.2018 21:37;30.01.2018 06:01;79%;08:23;;;;107
30.01.2018 22:18;31.01.2018 06:03;77%;07:44;;;;5277
31.01.2018 22:29;01.02.2018 06:02;72%;07:32;;;;1325
01.02.2018 21:25;02.02.2018 06:45;80%;09:20;;;;3319
03.02.2018 02:20;03.02.2018 07:44;65%;05:23;;;;4810
03.02.2018 08:32;03.02.2018 09:08;8%;00:36;;;;166
03.02.2018 22:29;04.02.2018 07:37;96%;09:08;;;;362
04.02.2018 23:09;05.02.2018 06:01;72%;06:52;;;;2528
05.02.2018 22:02;06.02.2018 06:00;78%;07:58;;;;7982
06.02.2018 21:44;07.02.2018 06:12;82%;08:28;;;;5039
07.02.2018 23:18;08.02.2018 06:48;73%;07:29;;;;2435
08.02.2018 22:41;09.02.2018 06:00;93%;07:18;;;;68
09.02.2018 23:07;10.02.2018 07:26;76%;08:18;;;;5598
11.02.2018 22:44;12.02.2018 07:08;91%;08:24;;;;1901
12.02.2018 21:54;13.02.2018 07:02;91%;09:08;;;;56
13.02.2018 23:49;14.02.2018 07:00;81%;07:11;;;;64
14.02.2018 21:24;15.02.2018 06:20;71%;08:56;;;;3316
15.02.2018 21:36;16.02.2018 06:50;80%;09:13;;;;6555
16.02.2018 22:52;17.02.2018 07:48;91%;08:55;;;;2291
Start;End;Sleep quality;Time in bed;Wake up;Sleep Notes;Heart rate;Activity (steps)
