28.11.2016;22:35:00;Tuesday;29.11.2016;06:26:00;83%;07:50;;Drank tea:Worked out;;7499
29.11.2016;23:33:00;Wednesday;30.11.2016;06:31:00;71%;06:57;;Drank tea;;3196
30.11.2016;21:12:00;Thursday;01.12.2016;05:13:00;89%;08:01;;Drank coffee:Drank tea;;3763
01.12.2016;05:14:00;Friday;01.12.2016;06:38:00;17%;01:24;;;;3763
01.12.2016;21:40:00;Saturday;02.12.2016;05:11:00;71%;07:31;;Drank tea;;4904
04.12.2016;01:18:00;Sunday;04.12.2016;09:20:00;89%;08:02;;Drank coffee:Drank tea;;3158
04.12.2016;21:45:00;Monday;05.12.2016;05:45:00;78%;08:00;;Drank tea;;4514
05.12.2016;21:44:00;Tuesday;06.12.2016;05:40:00;79%;07:55;;Drank tea:Worked out;;7137
06.12.2016;22:13:00;Wednesday;07.12.2016;05:46:00;72%;07:32;;Drank tea:Worked out;;7709
07.12.2016;22:46:00;Thursday;08.12.2016;06:19:00;82%;07:32;;Drank coffee:Drank tea:Worked out;;10521
08.12.2016;23:32:00;Friday;09.12.2016;06:47:00;69%;07:15;;Drank coffee:Drank tea:Worked out;;9338
09.12.2016;22:48:00;Saturday;10.12.2016;08:11:00;79%;09:23;;Drank tea;;4629
11.12.2016;01:07:00;Sunday;11.12.2016;08:27:00;82%;07:19;;Drank coffee:Worked out;;5776
11.12.2016;22:14:00;Monday;12.12.2016;06:16:00;85%;08:01;;Drank tea;;168
12.12.2016;22:56:00;Tuesday;13.12.2016;06:35:00;81%;07:38;;Drank coffee:Drank tea;;6964
13.12.2016;22:02:00;Wednesday;14.12.2016;06:05:00;83%;08:02;;Drank coffee:Drank tea:Worked out;;3448
14.12.2016;21:57:00;Thursday;15.12.2016;06:18:00;74%;08:20;;Drank tea;;4114
15.12.2016;21:29:00;Friday;16.12.2016;05:00:00;75%;07:31;;Drank tea;;7112
18.12.2016;22:35:00;Saturday;19.12.2016;05:47:00;78%;07:11;;Drank coffee:Drank tea;;3391
19.12.2016;21:49:00;Sunday;20.12.2016;06:35:00;96%;08:46;;Drank tea;;2335
20.12.2016;23:48:00;Monday;21.12.2016;07:09:00;84%;07:20;;Drank tea;;7293
21.12.2016;23:56:00;Tuesday;22.12.2016;07:30:00;86%;07:33;;Drank coffee:Drank tea;;8488
22.12.2016;23:07:00;Wednesday;23.12.2016;07:07:00;74%;08:00;;Drank coffee:Drank tea:Stressful day;;5701
27.12.2016;23:17:00;Thursday;28.12.2016;07:22:00;69%;08:05;;Drank coffee:Drank tea;;4509
30.12.2016;23:25:00;Friday;31.12.2016;08:26:00;92%;09:00;;Drank coffee:Drank tea;;3868
02.01.2017;22:35:00;Saturday;03.01.2017;05:10:00;73%;06:34;;Drank coffee:Drank tea;;5216
03.01.2017;05:11:00;Sunday;03.01.2017;06:30:00;17%;01:19;;;;5216
03.01.2017;21:47:00;Monday;04.01.2017;05:57:00;87%;08:09;;Drank tea;;3669
04.01.2017;22:40:00;Tuesday;05.01.2017;06:10:00;87%;07:29;;Drank coffee:Drank tea:Worked out;;10856
05.01.2017;22:39:00;Wednesday;06.01.2017;06:42:00;93%;08:02;;Drank tea:Worked out;;7787
06.01.2017;23:14:00;Thursday;07.01.2017;08:43:00;90%;09:29;;Drank coffee:Drank tea;;10344
08.01.2017;00:34:00;Friday;08.01.2017;07:56:00;79%;07:22;;Drank tea;;3094
08.01.2017;22:07:00;Saturday;09.01.2017;06:23:00;84%;08:16;;Drank tea;;202
09.01.2017;22:42:00;Sunday;10.01.2017;06:40:00;65%;07:57;;Drank coffee:Drank tea;;7122
10.01.2017;22:20:00;Monday;11.01.2017;06:14:00;84%;07:54;;Drank coffee:Drank tea;;1734
11.01.2017;22:14:00;Tuesday;12.01.2017;05:22:00;73%;07:07;;Drank coffee:Drank tea;;2562
12.01.2017;22:13:00;Wednesday;13.01.2017;05:31:00;64%;07:17;;Ate late:Drank coffee:Drank tea;;8076
13.01.2017;23:27:00;Thursday;14.01.2017;07:22:00;89%;07:54;;Drank tea:Worked out;;12802
15.01.2017;23:25:00;Friday;16.01.2017;06:58:00;74%;07:32;;Drank coffee:Drank tea:Worked out;;12258
16.01.2017;21:58:00;Saturday;17.01.2017;05:11:00;71%;07:12;;Drank tea;;4540
17.01.2017;05:12:00;Sunday;17.01.2017;07:20:00;24%;02:08;;;;4540
17.01.2017;22:23:00;Monday;18.01.2017;05:01:00;57%;06:37;;Drank tea;;173
18.01.2017;22:22:00;Tuesday;19.01.2017;06:31:00;76%;08:09;;Drank tea;;6368
19.01.2017;22:14:00;Wednesday;20.01.2017;06:30:00;92%;08:15;;Drank coffee:Drank tea;;1740
20.01.2017;23:07:00;Thursday;21.01.2017;07:45:00;78%;08:38;;Drank tea;;5056
21.01.2017;23:12:00;Friday;22.01.2017;07:42:00;96%;08:29;;Drank tea;;4223
22.01.2017;22:03:00;Saturday;23.01.2017;06:25:00;64%;08:22;;Drank tea;;4336
23.01.2017;22:34:00;Sunday;24.01.2017;06:09:00;89%;07:35;;Drank coffee:Drank tea;;4772
24.01.2017;22:55:00;Monday;25.01.2017;06:13:00;84%;07:17;;Drank coffee:Drank tea;;3492
25.01.2017;20:54:00;Tuesday;26.01.2017;05:09:00;85%;08:15;;Drank tea:Worked out;;6010
26.01.2017;22:12:00;Wednesday;27.01.2017;04:58:00;54%;06:45;;Drank coffee:Drank tea:Worked out;;4200
27.01.2017;04:58:00;Thursday;27.01.2017;06:40:00;21%;01:42;;;;4200
27.01.2017;23:22:00;Friday;28.01.2017;07:25:00;91%;08:02;;Drank coffee:Drank tea;;4573
30.01.2017;23:27:00;Saturday;31.01.2017;06:01:00;63%;06:34;;Drank coffee;;3228
31.01.2017;22:44:00;Sunday;01.02.2017;06:20:00;78%;07:36;;Drank coffee:Drank tea:Worked out;;5379
01.02.2017;22:41:00;Monday;02.02.2017;06:10:00;74%;07:29;;Drank coffee:Drank tea:Worked out;;7521
02.02.2017;22:19:00;Tuesday;03.02.2017;06:31:00;85%;08:11;;Drank coffee:Drank tea;;2309
03.02.2017;23:58:00;Wednesday;04.02.2017;07:08:00;80%;07:09;;Drank coffee:Drank tea;;2983
04.02.2017;23:45:00;Thursday;05.02.2017;07:20:00;68%;07:35;;Drank coffee:Drank tea;;6833
05.02.2017;22:53:00;Friday;06.02.2017;06:30:00;75%;07:36;;Drank coffee:Drank tea;;7665
06.02.2017;22:30:00;Saturday;07.02.2017;06:20:00;71%;07:50;;Ate late:Drank coffee:Drank tea:Worked out;;7552
07.02.2017;23:34:00;Sunday;08.02.2017;06:30:00;71%;06:55;;Drank coffee:Drank tea;;5339
08.02.2017;23:46:00;Monday;09.02.2017;06:27:00;68%;06:40;;Drank coffee:Drank tea;;4076
09.02.2017;22:31:00;Tuesday;10.02.2017;05:00:00;62%;06:28;;Drank coffee:Drank tea:Stressful day:Worked out;;12892
10.02.2017;05:00:00;Wednesday;10.02.2017;06:36:00;21%;01:36;;;;12892
10.02.2017;22:37:00;Thursday;11.02.2017;07:07:00;100%;08:30;;Drank tea;;3417
12.02.2017;21:49:00;Friday;13.02.2017;07:06:00;63%;09:16;;Drank coffee:Drank tea;;2756
13.02.2017;21:51:00;Saturday;14.02.2017;05:02:00;74%;07:10;;Drank coffee:Drank tea;;6003
14.02.2017;05:02:00;Sunday;14.02.2017;06:36:00;12%;01:33;;;;6003
14.02.2017;23:17:00;Monday;15.02.2017;06:13:00;59%;06:55;;Drank coffee:Drank tea;;3588
15.02.2017;22:36:00;Tuesday;16.02.2017;06:25:00;44%;07:48;;Drank coffee:Drank tea;;5558
16.02.2017;22:33:00;Wednesday;17.02.2017;06:31:00;83%;07:58;;Drank coffee:Drank tea;;3301
17.02.2017;23:49:00;Thursday;18.02.2017;08:09:00;93%;08:20;;Drank coffee:Drank tea;;3027
19.02.2017;00:28:00;Friday;19.02.2017;08:16:00;79%;07:48;;Drank tea;;3361
19.02.2017;22:12:00;Saturday;20.02.2017;06:16:00;66%;08:04;;Drank coffee:Drank tea;;460
20.02.2017;22:43:00;Sunday;21.02.2017;06:27:00;76%;07:43;;Drank tea;;7419
21.02.2017;23:14:00;Monday;22.02.2017;06:26:00;72%;07:11;;Drank coffee:Drank tea;;5499
22.02.2017;21:30:00;Tuesday;23.02.2017;05:02:00;83%;07:31;;Drank tea;;4258
23.02.2017;22:15:00;Wednesday;24.02.2017;05:34:00;81%;07:19;;Drank coffee:Drank tea;;5862
24.02.2017;05:34:00;Thursday;24.02.2017;06:30:00;12%;00:55;;;;5862
25.02.2017;02:46:00;Friday;25.02.2017;09:52:00;80%;07:06;;Ate late:Drank coffee:Drank tea:Worked out;;6388
26.02.2017;00:40:00;Saturday;26.02.2017;07:47:00;77%;07:07;;Drank tea;;4275
27.02.2017;22:16:00;Sunday;28.02.2017;05:50:00;81%;07:34;;Drank coffee;;2499
28.02.2017;21:39:00;Monday;01.03.2017;05:40:00;87%;08:01;;Drank coffee:Drank tea:Worked out;;7351
01.03.2017;05:43:00;Tuesday;01.03.2017;06:40:00;12%;00:57;;;;7351
01.03.2017;22:23:00;Wednesday;02.03.2017;06:30:00;85%;08:07;;Drank coffee:Drank tea;;6109
02.03.2017;22:22:00;Thursday;03.03.2017;06:18:00;81%;07:55;;Drank coffee:Drank tea:Worked out;;6388
05.03.2017;00:12:00;Friday;05.03.2017;08:28:00;96%;08:16;;Drank coffee:Drank tea;;6785
05.03.2017;22:01:00;Saturday;06.03.2017;06:08:00;93%;08:07;;Drank coffee:Drank tea;;171
06.03.2017;22:01:00;Sunday;07.03.2017;06:22:00;97%;08:21;;Drank coffee:Drank tea;;4670
07.03.2017;22:13:00;Monday;08.03.2017;06:15:00;90%;08:01;;Drank coffee:Drank tea:Worked out;;7000
08.03.2017;21:13:00;Tuesday;09.03.2017;06:18:00;85%;09:05;;Drank coffee:Drank tea;;3744
09.03.2017;21:48:00;Wednesday;10.03.2017;05:01:00;71%;07:13;;Drank coffee:Drank tea:Worked out;;7028
10.03.2017;22:42:00;Thursday;11.03.2017;06:57:00;86%;08:14;;Drank coffee:Drank tea;;2679
12.03.2017;22:39:00;Friday;13.03.2017;06:33:00;80%;07:53;;Drank coffee:Drank tea;;1572
13.03.2017;21:20:00;Saturday;14.03.2017;05:02:00;81%;07:42;;Drank tea:Worked out;;6212
14.03.2017;21:06:00;Sunday;15.03.2017;05:23:00;89%;08:17;;Drank tea:Worked out;;5933
15.03.2017;22:33:00;Monday;16.03.2017;06:17:00;71%;07:44;;Drank coffee:Drank tea:Worked out;;9185
16.03.2017;22:33:00;Tuesday;17.03.2017;06:37:00;95%;08:04;;Drank coffee:Drank tea:Worked out;;7887
17.03.2017;22:55:00;Wednesday;18.03.2017;08:02:00;99%;09:07;;Drank coffee:Drank tea;;10528
18.03.2017;22:26:00;Thursday;19.03.2017;07:21:00;89%;08:54;;Drank tea;;302
20.03.2017;00:02:00;Friday;20.03.2017;07:20:00;79%;07:18;;Drank coffee:Drank tea;;2750
20.03.2017;23:35:00;Saturday;21.03.2017;07:16:00;88%;07:41;;Drank coffee:Drank tea;;3695
21.03.2017;23:20:00;Sunday;22.03.2017;06:21:00;79%;07:01;;Drank coffee:Drank tea;;1913
22.03.2017;22:02:00;Monday;23.03.2017;05:15:00;72%;07:12;;Drank tea:Worked out;;7155
23.03.2017;22:20:00;Tuesday;24.03.2017;05:41:00;76%;07:21;;Drank coffee:Drank tea:Worked out;;7810
25.03.2017;23:19:00;Wednesday;26.03.2017;07:16:00;100%;07:56;;Drank coffee:Drank tea;;3549
26.03.2017;22:03:00;Thursday;27.03.2017;05:33:00;83%;07:29;;Drank coffee:Drank tea:Worked out;;3554
27.03.2017;21:19:00;Friday;28.03.2017;05:42:00;78%;08:22;;Drank tea:Worked out;;7562
28.03.2017;22:29:00;Saturday;29.03.2017;05:41:00;78%;07:11;;Drank coffee:Drank tea:Worked out;;7823
29.03.2017;22:29:00;Sunday;30.03.2017;06:04:00;79%;07:34;;Drank coffee:Drank tea:Worked out;;7708
30.03.2017;22:42:00;Monday;31.03.2017;07:33:00;93%;08:51;;Drank coffee:Drank tea:Worked out;;8615
01.04.2017;02:10:00;Tuesday;01.04.2017;08:37:00;80%;06:27;;Drank coffee:Drank tea;;9461
01.04.2017;21:22:00;Wednesday;02.04.2017;07:16:00;95%;09:54;;Drank tea;;4595
02.04.2017;22:01:00;Thursday;03.04.2017;06:20:00;90%;08:19;;Drank coffee:Drank tea:Worked out;;2835
03.04.2017;21:58:00;Friday;04.04.2017;06:01:00;92%;08:03;;Drank tea;;1898
04.04.2017;22:01:00;Saturday;05.04.2017;06:11:00;81%;08:09;;Drank tea:Worked out;;8396
05.04.2017;23:45:00;Sunday;06.04.2017;06:20:00;73%;06:35;;Drank coffee:Drank tea:Worked out;;7948
06.04.2017;23:12:00;Monday;07.04.2017;06:20:00;68%;07:07;;Drank coffee:Drank tea:Worked out;;14408
08.04.2017;00:00:00;Tuesday;08.04.2017;07:30:00;75%;07:29;;Drank coffee:Drank tea:Worked out;;8646
10.04.2017;00:52:00;Wednesday;10.04.2017;06:32:00;65%;05:40;;Drank coffee;;771
10.04.2017;22:21:00;Thursday;11.04.2017;05:41:00;70%;07:19;;Drank tea:Worked out;;11355
11.04.2017;06:03:00;Friday;11.04.2017;06:31:00;6%;00:27;;;;0
11.04.2017;22:39:00;Saturday;12.04.2017;05:55:00;67%;07:16;;;;4153
12.04.2017;21:42:00;Sunday;13.04.2017;06:54:00;74%;09:11;;Drank tea;;1318
13.04.2017;23:52:00;Monday;14.04.2017;08:05:00;83%;08:12;;Drank coffee:Drank tea;;889
14.04.2017;21:45:00;Tuesday;15.04.2017;07:52:00;88%;10:07;;Drank tea;;4787
15.04.2017;23:23:00;Wednesday;16.04.2017;07:05:00;73%;07:42;;Drank tea;;4581
17.04.2017;00:06:00;Thursday;17.04.2017;07:51:00;83%;07:44;;Drank coffee:Drank tea;;1510
17.04.2017;22:12:00;Friday;18.04.2017;05:54:00;66%;07:41;;Drank coffee:Drank tea;;780
18.04.2017;22:43:00;Saturday;19.04.2017;06:20:00;59%;07:36;;Drank coffee:Drank tea:Worked out;;6284
19.04.2017;21:39:00;Sunday;20.04.2017;05:30:00;75%;07:51;;;;8213
20.04.2017;22:15:00;Monday;21.04.2017;05:41:00;75%;07:26;;Drank coffee:Drank tea:Worked out;;7905
21.04.2017;22:36:00;Tuesday;22.04.2017;07:46:00;83%;09:09;;Drank coffee:Drank tea:Worked out;;8072
23.04.2017;00:53:00;Wednesday;23.04.2017;08:38:00;86%;07:44;;Drank coffee:Drank tea;;2666
23.04.2017;22:31:00;Thursday;24.04.2017;06:31:00;75%;07:59;;Drank coffee;;3042
24.04.2017;23:07:00;Friday;25.04.2017;06:34:00;72%;07:27;;Drank coffee:Drank tea:Worked out;;10319
25.04.2017;22:20:00;Saturday;26.04.2017;06:20:00;85%;08:00;;Drank coffee:Drank tea:Worked out;;8358
26.04.2017;22:25:00;Sunday;27.04.2017;06:32:00;68%;08:06;;Drank coffee:Drank tea:Worked out;;7337
27.04.2017;22:48:00;Monday;28.04.2017;06:40:00;64%;07:51;;Drank coffee:Drank tea:Worked out;;6551
28.04.2017;23:39:00;Tuesday;29.04.2017;08:17:00;90%;08:37;;Drank coffee:Drank tea:Stressful day;;3357
29.04.2017;23:39:00;Wednesday;30.04.2017;07:23:00;74%;07:43;;Drank coffee:Drank tea;;2668
30.04.2017;22:28:00;Thursday;01.05.2017;06:16:00;72%;07:47;;Drank coffee:Drank tea:Worked out;;7491
01.05.2017;22:00:00;Friday;02.05.2017;06:17:00;74%;08:16;;Drank coffee:Drank tea:Worked out;;11475
02.05.2017;21:47:00;Saturday;03.05.2017;06:04:00;77%;08:16;;Drank coffee:Drank tea:Worked out;;4810
03.05.2017;22:59:00;Sunday;04.05.2017;06:20:00;59%;07:21;;Drank coffee:Drank tea:Worked out;;6932
04.05.2017;22:37:00;Monday;05.05.2017;06:10:00;73%;07:32;;Drank coffee:Drank tea:Worked out;;5954
06.05.2017;00:25:00;Tuesday;06.05.2017;07:45:00;83%;07:20;;Drank coffee:Drank tea:Worked out;;11070
07.05.2017;21:51:00;Wednesday;08.05.2017;06:10:00;81%;08:18;;Drank coffee;;4310
08.05.2017;22:28:00;Thursday;09.05.2017;06:11:00;66%;07:43;;Drank coffee:Drank tea:Worked out;;8598
09.05.2017;23:33:00;Friday;10.05.2017;06:03:00;64%;06:29;;Drank coffee:Drank tea:Worked out;;6073
10.05.2017;06:04:00;Saturday;10.05.2017;07:45:00;18%;01:40;;;;0
10.05.2017;22:43:00;Sunday;11.05.2017;06:16:00;82%;07:32;;Drank coffee:Drank tea;;2854
11.05.2017;21:52:00;Monday;12.05.2017;06:40:00;95%;08:47;;Drank coffee:Drank tea:Worked out;;4280
13.05.2017;00:42:00;Tuesday;13.05.2017;07:41:00;73%;06:59;;Drank coffee:Drank tea:Worked out;;4068
14.05.2017;00:04:00;Wednesday;14.05.2017;08:11:00;73%;08:06;;Drank tea;;3298
14.05.2017;21:57:00;Thursday;15.05.2017;06:20:00;77%;08:22;;Drank coffee:Drank tea;;3958
15.05.2017;22:55:00;Friday;16.05.2017;06:30:00;75%;07:34;;Drank coffee:Drank tea:Worked out;;7661
16.05.2017;22:41:00;Saturday;17.05.2017;06:17:00;73%;07:36;;Drank tea;;1865
17.05.2017;22:44:00;Sunday;18.05.2017;06:40:00;90%;07:56;;Drank coffee:Drank tea:Worked out;;6764
18.05.2017;23:17:00;Monday;19.05.2017;06:27:00;88%;07:10;;Drank coffee:Drank tea:Stressful day:Worked out;;82
20.05.2017;01:04:00;Tuesday;20.05.2017;08:56:00;73%;07:52;;Drank coffee:Drank tea:Worked out;;5606
22.05.2017;22:29:00;Wednesday;23.05.2017;07:35:00;90%;09:06;;Drank tea:Worked out;;8858
24.05.2017;00:14:00;Thursday;24.05.2017;07:46:00;70%;07:32;;Drank coffee:Worked out;;14276
24.05.2017;22:09:00;Friday;25.05.2017;06:37:00;82%;08:28;;Drank tea:Worked out;;3884
25.05.2017;22:19:00;Saturday;26.05.2017;06:24:00;73%;08:04;;Drank tea:Worked out;;4565
28.05.2017;00:18:00;Sunday;28.05.2017;08:01:00;81%;07:43;;Drank coffee:Worked out;;3770
28.05.2017;22:37:00;Monday;29.05.2017;06:18:00;75%;07:41;;Drank coffee;;1450
29.05.2017;22:28:00;Tuesday;30.05.2017;06:11:00;88%;07:42;;Drank coffee:Stressful day:Worked out;;7711
30.05.2017;21:59:00;Wednesday;31.05.2017;06:20:00;75%;08:21;;Ate late:Drank coffee:Worked out;;6430
31.05.2017;22:26:00;Thursday;01.06.2017;05:45:00;86%;07:19;;Drank coffee:Drank tea:Worked out;;6964
01.06.2017;22:59:00;Friday;02.06.2017;06:40:00;80%;07:41;;Drank coffee:Drank tea:Worked out;;4562
02.06.2017;22:05:00;Saturday;03.06.2017;06:11:00;69%;08:05;;Drank coffee:Drank tea;;1867
03.06.2017;21:56:00;Sunday;04.06.2017;07:13:00;72%;09:16;;Drank coffee:Worked out;;8205
04.06.2017;23:14:00;Monday;05.06.2017;06:21:00;67%;07:06;;Drank coffee;;6705
05.06.2017;22:30:00;Tuesday;06.06.2017;06:17:00;74%;07:47;;Drank coffee:Worked out;;7820
06.06.2017;21:38:00;Wednesday;07.06.2017;05:53:00;76%;08:14;;Drank coffee:Drank tea:Stressful day:Worked out;;5391
07.06.2017;22:54:00;Thursday;08.06.2017;06:34:00;41%;07:40;;Drank coffee:Drank tea:Worked out;;10542
08.06.2017;21:47:00;Friday;09.06.2017;06:17:00;70%;08:30;;Drank tea;;255
10.06.2017;00:07:00;Saturday;10.06.2017;07:55:00;67%;07:47;;;;10427
11.06.2017;22:18:00;Sunday;12.06.2017;06:10:00;78%;07:52;;;;6507
12.06.2017;21:44:00;Monday;13.06.2017;06:17:00;93%;08:32;;;;10373
13.06.2017;22:18:00;Tuesday;14.06.2017;06:12:00;74%;07:54;;;;9204
14.06.2017;22:34:00;Wednesday;15.06.2017;06:13:00;68%;07:38;;;;5027
15.06.2017;22:19:00;Thursday;16.06.2017;06:07:00;76%;07:48;;;;7106
18.06.2017;05:01:00;Friday;18.06.2017;07:34:00;31%;02:33;;;;12153
18.06.2017;07:35:00;Saturday;18.06.2017;08:09:00;7%;00:34;;;;804
18.06.2017;22:22:00;Sunday;19.06.2017;06:02:00;66%;07:39;;;;5251
19.06.2017;22:57:00;Monday;20.06.2017;06:24:00;70%;07:26;;;;6672
20.06.2017;22:31:00;Tuesday;21.06.2017;06:15:00;77%;07:43;;;;7007
21.06.2017;06:16:00;Wednesday;21.06.2017;07:03:00;10%;00:47;;;;0
21.06.2017;22:32:00;Thursday;22.06.2017;06:10:00;72%;07:37;;;;4898
22.06.2017;23:37:00;Friday;23.06.2017;06:38:00;59%;07:00;;;;7064
23.06.2017;23:26:00;Saturday;24.06.2017;07:11:00;74%;07:44;;;;114
25.06.2017;22:08:00;Sunday;26.06.2017;06:18:00;83%;08:10;;;;3403
26.06.2017;21:24:00;Monday;27.06.2017;06:15:00;90%;08:51;;;;6043
27.06.2017;21:52:00;Tuesday;28.06.2017;06:33:00;86%;08:41;;;;8946
28.06.2017;21:53:00;Wednesday;29.06.2017;06:21:00;69%;08:28;;;;7778
29.06.2017;22:32:00;Thursday;30.06.2017;06:33:00;77%;08:00;;;;5510
03.07.2017;00:31:00;Friday;03.07.2017;07:44:00;81%;07:12;;;;17770
03.07.2017;22:37:00;Saturday;04.07.2017;06:18:00;73%;07:41;;;;10604
04.07.2017;22:07:00;Sunday;05.07.2017;05:55:00;74%;07:48;;;;7474
05.07.2017;21:48:00;Monday;06.07.2017;05:43:00;66%;07:55;;;;6430
06.07.2017;22:33:00;Tuesday;07.07.2017;06:31:00;73%;07:57;;;;11076
09.07.2017;22:36:00;Wednesday;10.07.2017;05:59:00;70%;07:22;;;;12647
10.07.2017;22:25:00;Thursday;11.07.2017;06:01:00;74%;07:35;;;;4260
11.07.2017;21:39:00;Friday;12.07.2017;06:06:00;65%;08:26;;;;5504
12.07.2017;23:12:00;Saturday;13.07.2017;06:25:00;67%;07:13;;;;6915
13.07.2017;22:30:00;Sunday;14.07.2017;06:45:00;81%;08:14;;;;3919
15.07.2017;01:10:00;Monday;15.07.2017;07:54:00;78%;06:43;;;;5342
16.07.2017;02:12:00;Tuesday;16.07.2017;07:53:00;69%;05:40;;;;3739
16.07.2017;22:08:00;Wednesday;17.07.2017;06:25:00;70%;08:17;;;;5925
17.07.2017;22:51:00;Thursday;18.07.2017;06:17:00;71%;07:26;;;;4840
18.07.2017;22:00:00;Friday;19.07.2017;06:39:00;84%;08:39;;;;5157
19.07.2017;21:45:00;Saturday;20.07.2017;05:55:00;87%;08:09;;;;4336
22.07.2017;01:06:00;Sunday;22.07.2017;07:54:00;68%;06:48;;;;135
22.07.2017;23:13:00;Monday;23.07.2017;07:10:00;78%;07:57;;;;5579
23.07.2017;21:57:00;Tuesday;24.07.2017;05:49:00;84%;07:51;;;;3901
25.07.2017;05:34:00;Wednesday;25.07.2017;05:55:00;5%;00:21;;;;6485
25.07.2017;22:04:00;Thursday;26.07.2017;05:48:00;87%;07:43;;;;5451
26.07.2017;22:29:00;Friday;27.07.2017;06:05:00;74%;07:35;;;;2899
27.07.2017;21:53:00;Saturday;28.07.2017;05:50:00;51%;07:57;;;;1552
28.07.2017;23:29:00;Sunday;29.07.2017;06:22:00;38%;06:53;;;;5221
29.07.2017;22:00:00;Monday;30.07.2017;06:50:00;72%;08:49;;;;3834
30.07.2017;23:20:00;Tuesday;31.07.2017;06:33:00;89%;07:12;;;;1018
31.07.2017;22:39:00;Wednesday;01.08.2017;06:19:00;82%;07:39;;;;1837
01.08.2017;23:15:00;Thursday;02.08.2017;06:10:00;77%;06:54;;;;893
02.08.2017;22:32:00;Friday;03.08.2017;06:06:00;81%;07:33;;;;5280
03.08.2017;23:14:00;Saturday;04.08.2017;06:32:00;80%;07:18;;;;3584
04.08.2017;22:59:00;Sunday;05.08.2017;07:31:00;76%;08:31;;;;1114
05.08.2017;23:37:00;Monday;06.08.2017;07:38:00;81%;08:00;;;;5152
06.08.2017;23:03:00;Tuesday;07.08.2017;08:12:00;99%;09:08;;;;3045
07.08.2017;23:14:00;Wednesday;08.08.2017;07:41:00;73%;08:26;;;;2429
08.08.2017;22:34:00;Thursday;09.08.2017;06:05:00;81%;07:31;;;;7187
09.08.2017;23:22:00;Friday;10.08.2017;05:53:00;59%;06:30;;;;4488
12.08.2017;22:58:00;Saturday;13.08.2017;06:40:00;79%;07:42;;;;5541
13.08.2017;22:46:00;Sunday;14.08.2017;05:51:00;58%;07:04;;;;6246
14.08.2017;22:32:00;Monday;15.08.2017;05:51:00;67%;07:18;;;;7940
15.08.2017;21:56:00;Tuesday;16.08.2017;06:30:00;83%;08:34;;;;5029
16.08.2017;22:01:00;Wednesday;17.08.2017;05:29:00;81%;07:27;;;;9185
17.08.2017;20:36:00;Thursday;18.08.2017;04:53:00;35%;08:16;;;;7581
25.08.2017;23:37:00;Friday;26.08.2017;06:38:00;30%;07:00;;;;10605
27.08.2017;22:15:00;Saturday;28.08.2017;07:00:00;94%;08:44;;;;13476
28.08.2017;22:03:00;Sunday;29.08.2017;07:20:00;82%;09:17;;;;3921
30.08.2017;23:01:00;Monday;31.08.2017;06:38:00;74%;07:37;;;;3332
31.08.2017;23:01:00;Tuesday;01.09.2017;07:16:00;81%;08:15;;;;3001
01.09.2017;22:33:00;Wednesday;02.09.2017;07:38:00;89%;09:04;;;;7268
03.09.2017;00:46:00;Thursday;03.09.2017;08:08:00;81%;07:21;;;;4835
03.09.2017;23:07:00;Friday;04.09.2017;07:22:00;84%;08:14;;;;3230
04.09.2017;22:49:00;Saturday;05.09.2017;06:07:00;59%;07:17;;;;1333
05.09.2017;22:38:00;Sunday;06.09.2017;06:08:00;81%;07:30;;;;8922
06.09.2017;22:02:00;Monday;07.09.2017;06:02:00;79%;07:59;;;;5095
07.09.2017;22:26:00;Tuesday;08.09.2017;06:05:00;77%;07:39;;;;5470
09.09.2017;21:24:00;Wednesday;10.09.2017;06:13:00;74%;08:48;;;;2257
11.09.2017;22:39:00;Thursday;12.09.2017;06:06:00;56%;07:27;;;;12094
12.09.2017;22:03:00;Friday;13.09.2017;06:08:00;86%;08:04;;;;6059
13.09.2017;23:43:00;Saturday;14.09.2017;06:32:00;55%;06:48;;;;6075
14.09.2017;22:06:00;Sunday;15.09.2017;06:05:00;79%;07:59;;;;4400
16.09.2017;00:18:00;Monday;16.09.2017;08:51:00;91%;08:33;;;;4880
17.09.2017;22:50:00;Tuesday;18.09.2017;06:32:00;71%;07:41;;;;7213
18.09.2017;22:19:00;Wednesday;19.09.2017;06:04:00;69%;07:44;;;;3640
19.09.2017;22:16:00;Thursday;20.09.2017;06:04:00;76%;07:47;;;;5184
20.09.2017;22:04:00;Friday;21.09.2017;06:06:00;65%;08:02;;;;4443
21.09.2017;22:23:00;Saturday;22.09.2017;06:07:00;72%;07:44;;;;5242
24.09.2017;21:44:00;Sunday;25.09.2017;05:57:00;80%;08:13;;;;5142
25.09.2017;22:17:00;Monday;26.09.2017;06:19:00;73%;08:01;;;;5050
26.09.2017;23:01:00;Tuesday;27.09.2017;05:49:00;66%;06:47;;;;1706
27.09.2017;22:06:00;Wednesday;28.09.2017;06:08:00;83%;08:02;;;;10076
28.09.2017;23:36:00;Thursday;29.09.2017;06:41:00;75%;07:04;;;;5320
29.09.2017;23:14:00;Friday;30.09.2017;08:00:00;80%;08:46;;;;2809
01.10.2017;00:03:00;Saturday;01.10.2017;07:36:00;79%;07:33;;;;6235
01.10.2017;21:44:00;Sunday;02.10.2017;06:05:00;69%;08:21;;;;2757
